time,speed,y4,y6,y8,y10,eps4,eps6,eps8,eps10,sigma_y4,sigma_y6,sigma_y8,sigma_y10,sigma_eps4,sigma_eps6,sigma_eps8,sigma_eps10,K4,K6,K8,K10,delta_f,L
5.33999999999997,17.3836095790711,-0.029597234330569,-0.029138733513253,-0.028680232696249,-0.028221731879552,0.00022925041084,0.00022925041084,0.00022925041084,0.00022925041084,0.0010044498,0.0010043441,0.0010087327,0.0010066191,0.0010009803,0.0010191697,0.0010021145,0.0010071932,0,0,0,0,-0.000573428330036,8
5.35999999999997,17.4432276953315,-0.029328481592323,-0.028737750660394,-0.028147019728122,-0.027556288796646,0.00029536547027,0.00029536547027,0.00029536547027,0.00029536547027,0.0010044096,0.0010036014,0.0010077143,0.001006617,0.0010010953,0.0010171685,0.0010020771,0.001007385,0,0,0,0,-0.000458928307317,8
5.37999999999997,17.5026993651462,-0.028999802857106,-0.028265475464424,-0.027531148071634,-0.026796820678154,0.000367163704326,0.000367163704326,0.000367163704326,0.000367163704326,0.0010037071,0.0010033976,0.0010076078,0.0010057571,0.0010010138,0.0010166025,0.0010017605,0.0010063298,0,0,0,0,-0.001116170226303,8
5.39999999999997,17.5620277843209,-0.02863499581585,-0.027753075729643,-0.026871155643192,-0.02598923555733,0.000440960057618,0.000440960057618,0.000440960057618,0.000440960057618,0.0010037594,0.001003354,0.0010087906,0.0010046066,0.0010009841,0.0010182748,0.0010016479,0.0010065389,0,0,0,0,-0.00059629943382,8
5.41999999999997,17.6211960807176,-0.028097362350704,-0.027021250973063,-0.025945139595441,-0.024869028217824,0.000538055714609,0.000538055714609,0.000538055714609,0.000538055714609,0.0010034293,0.0010038455,0.0010088731,0.0010042631,0.0010009782,0.0010194605,0.0010014359,0.0010061458,0,0,0,0,-0.003046850326879,8
5.43999999999997,17.6802240037928,-0.027352970496612,-0.026022682246317,-0.024692393995771,-0.023362105745774,0.000665144174335,0.000665144174335,0.000665144174335,0.000665144174335,0.0010035066,0.0010035919,0.00100933,0.0010036657,0.0010010377,0.0010197081,0.0010013385,0.001006413,0,0,0,0,-0.003308124001088,8
5.45999999999997,17.7391295785333,-0.026564284341277,-0.024970308553865,-0.023376332765984,-0.021782356979388,0.000796987978119,0.000796987978119,0.000796987978119,0.000796987978119,0.0010036109,0.0010035761,0.0010083572,0.0010044476,0.0010010998,0.0010190688,0.001001458,0.0010065555,0,0,0,0,-0.000966680621684,8
5.47999999999997,17.7978926058046,-0.025678253605898,-0.023796473766223,-0.021914693925926,-0.020032914085878,0.000940890058784,0.000940890058784,0.000940890058784,0.000940890058784,0.0010027629,0.0010031424,0.0010081235,0.0010031253,0.0010007691,0.0010177104,0.0010012408,0.0010055082,0,0,0,0,-0.002543862193182,8
5.49999999999997,17.8565337229329,-0.024752024978563,-0.022577841166967,-0.020403657355617,-0.018229473543548,0.001087092119893,0.001087092119893,0.001087092119893,0.001087092119893,0.0010031526,0.0010027788,0.0010087439,0.0010025994,0.001000813,0.0010174944,0.0010013087,0.001005761,0,0,0,0,-0.001171543555047,8
5.51999999999997,17.9150457921581,-0.023860749876263,-0.021414499914001,-0.018968249952284,-0.016521999991024,0.00122312528592,0.00122312528592,0.00122312528592,0.00122312528592,0.0010029797,0.0010028683,0.0010086698,0.0010031228,0.0010008288,0.001017497,0.0010014081,0.0010060007,0,0,0,0,-0.000310056043968,8
5.53999999999997,17.9734317751771,-0.023018652706907,-0.020328024889981,-0.01763739707292,-0.014946769255498,0.001345314314334,0.001345314314334,0.001345314314334,0.001345314314334,0.001002933,0.0010026561,0.0010077807,0.0010029378,0.0010008283,0.0010159339,0.0010013691,0.0010056277,0,0,0,0,-4.59267619228687E-05,8
5.55999999999997,18.0316910179687,-0.022301702915508,-0.01942020779375,-0.016538712671534,-0.013657217550174,0.001440748059375,0.001440748059375,0.001440748059375,0.001440748059375,0.0010029435,0.0010024712,0.0010080494,0.0010027005,0.0010008059,0.0010158444,0.0010012552,0.0010056784,0,0,0,0,0.001437489352757,8
5.57999999999997,18.0898351045842,-0.021695066088194,-0.018673570675628,-0.015652075263643,-0.012630579851409,0.001510748280831,0.001510748280831,0.001510748280831,0.001510748280831,0.0010025449,0.0010026116,0.001007741,0.0010023733,0.0010007544,0.0010155955,0.0010011229,0.0010051894,0,0,0,0,0.001201127507337,8
5.59999999999997,18.1478617624685,-0.021163810334718,-0.018042630307594,-0.014921450280326,-0.011800270253901,0.001560590646886,0.001560590646886,0.001560590646886,0.001560590646886,0.0010027572,0.0010027824,0.0010083861,0.0010028507,0.0010008978,0.0010165531,0.0010013367,0.0010057957,0,0,0,0,0.001069564409429,8
5.61999999999997,18.2057732751868,-0.020717487724893,-0.017539801487082,-0.014362115248675,-0.011184429011433,0.001588843787361,0.001588843787361,0.001588843787361,0.001588843787361,0.0010024299,0.0010028738,0.001008278,0.0010032083,0.0010009469,0.0010163424,0.0010013649,0.0010057321,0,0,0,0,0.001541401094432,8
5.63999999999997,18.2635786968031,-0.020295143821617,-0.017083663130647,-0.013872182439273,-0.010660701749556,0.001605741035539,0.001605741035539,0.001605741035539,0.001605741035539,0.0010027611,0.0010033817,0.001008459,0.0010033018,0.001000888,0.0010172705,0.0010012666,0.001006009,0,0,0,0,0.000601947135737,8
5.65999999999997,18.321272970189,-0.019935511945616,-0.016723267447302,-0.013511022948487,-0.010298778449107,0.001606122939839,0.001606122939839,0.001606122939839,0.001606122939839,0.0010036161,0.0010035983,0.0010097942,0.001003157,0.0010010664,0.0010191437,0.0010014955,0.0010064752,0,0,0,0,0.001603174618658,8
5.67999999999997,18.3788591292489,-0.019641669421376,-0.016461555448676,-0.013281441476203,-0.010101327503969,0.001590057656331,0.001590057656331,0.001590057656331,0.001590057656331,0.0010038846,0.001003133,0.0010085757,0.0010025251,0.001000984,0.0010165365,0.0010013223,0.0010059082,0,0,0,0,0.001503443673353,8
5.69999999999997,18.4363417927119,-0.01936903027316,-0.016238800897245,-0.013108571520978,-0.00997834214612,0.001565115327111,0.001565115327111,0.001565115327111,0.001565115327111,0.001003549,0.0010028306,0.0010094871,0.0010018378,0.0010010992,0.0010171407,0.0010011239,0.0010052351,0,0,0,0,0.000954557023354,8
5.71999999999997,18.4937198015738,-0.01914798333601,-0.016092242354294,-0.013036501372791,-0.009980760392272,0.001527871085154,0.001527871085154,0.001527871085154,0.001527871085154,0.001004157,0.0010027348,0.0010112883,0.001001447,0.0010011682,0.0010185578,0.0010011152,0.0010053894,0,0,0,0,0.001612422150521,8
5.73999999999997,18.5509877618417,-0.019082271860774,-0.016157228878113,-0.013232185895622,-0.010307142912164,0.00146252201266,0.00146252201266,0.00146252201266,0.00146252201266,0.001004163,0.0010025912,0.0010101616,0.0010014165,0.0010011535,0.0010169108,0.0010011288,0.0010048867,0,0,0,0.015287790941145,0.003250115682586,8
5.75999999999997,18.6081534548743,-0.019196272610249,-0.016465554658839,-0.01373483670774,-0.009377560319083,0.001365359399839,0.001365359399839,0.001365359399839,0.009690746228069,0.0010041302,0.0010022109,0.0010077974,0.001001964,0.0010014339,0.0010145014,0.0010012889,0.001004883,0,0,0,0.024999994395213,0.003504863929429,8
5.77999999999997,18.66519435747,-0.01960794891395,-0.017171997112981,-0.014736045311405,-0.007133244527102,0.001217976201737,0.001217976201737,0.001217976201737,0.016368676739201,0.001004296,0.0010018166,0.0010077975,0.0010017457,0.0010014956,0.0010137402,0.0010012339,0.0010043888,0,0,0,0.024999983749845,0.00581441634489,8
5.79999999999996,18.7221405842472,-0.020345769056036,-0.018313774400176,-0.016281779744175,-0.000636184016169,0.001015997502536,0.001015997502536,0.001015997502536,0.025520431239061,0.0010029128,0.0010020686,0.0010076329,0.0010010947,0.0010012402,0.0010141243,0.0010008529,0.0010035542,0,0,0,0.024999983226023,0.006221684935929,8
5.81999999999996,18.7790022490123,-0.02137870503861,-0.019848869076184,-0.018319033114046,0.005468184834657,0.000764918055717,0.000764918055717,0.000764918055717,0.032151502851239,0.0010028845,0.0010023221,0.0010082609,0.0010006254,0.001001343,0.0010152977,0.0010007242,0.001003339,0,0,0,0.025000003787688,0.006235497564613,8
5.83999999999996,18.835749814051,-0.022745076732353,-0.021825469715106,-0.020905862697787,0.017672044154144,0.000459803524742,0.000459803524742,0.000459803524742,0.041257150927692,0.001002975,0.001002396,0.0010095866,0.0010005828,0.001001379,0.0010167155,0.0010006287,0.0010032778,0,0,0,0.02499998590515,0.007410360653488,8
5.85999999999996,18.8924536841218,-0.024310492247155,-0.024063441927703,-0.023191677248328,0.027971507655363,0.0001235251592,0.0001235251592,0.005359579181069,0.047859578570619,0.0010022153,0.0010023314,0.0010074317,0.0010006086,0.0010012459,0.0010144381,0.0010005704,0.0010027573,0,0,0.025000000783616,0.025000027025162,0.005309600863966,8
5.87999999999996,18.949033635219,-0.026123797471125,-0.026621275895333,-0.023739527287588,0.046397269526357,-0.000248739214254,-0.000248739214254,0.011954916940321,0.0569549148434,0.0010017458,0.0010017585,0.0010072384,0.0010006651,0.0010010208,0.0010124153,0.0010004508,0.0010022672,0,0,0.02499999730469,0.025000012676777,0.006925909398593,8
5.89999999999996,19.005485638608,-0.028320501549624,-0.029673387312545,-0.020385005108164,0.068205803856275,-0.000676442933116,-0.000676442933116,0.021022470538934,0.066022467455555,0.0010016265,0.0010017117,0.0010064527,0.0010008414,0.001001004,0.0010111465,0.0010004634,0.0010020564,0,0,0.024999984385699,0.02500001484251,0.008855571003411,8
5.91999999999996,19.0617952182743,-0.03103078805986,-0.033387152339293,-0.017020984917951,0.084829360443305,-0.001178182412281,-0.001178182412281,0.02754431462213,0.072544302203577,0.0010014015,0.0010014724,0.0010057953,0.0010009358,0.001000977,0.001009802,0.0010005002,0.0010018615,0,0,0.024999999060708,0.025000116575,0.01109736479201,8
5.93999999999996,19.1178546206164,-0.034523806965651,-0.038114811159186,-0.008568995114073,0.111447576892328,-0.001795503061499,-0.001795503061499,0.036478521563077,0.081478514748486,0.0010012516,0.0010015427,0.0010067276,0.0010012558,0.0010009044,0.0010103782,0.00100048,0.0010017123,0,0,0.024999941362043,0.025000051506095,0.015784753925026,8
5.95999999999996,19.1738279916271,-0.038870297293664,-0.04380095385412,0.002647010523155,0.130555297086698,-0.002539057614174,0.000314527422771,0.045314528216528,0.087814517861477,0.0010011189,0.0010012074,0.0010069457,0.0010018988,0.0010008547,0.0010095427,0.0010004588,0.0010016264,0,0.025000001409673,0.024999986854889,0.024999983094084,0.017021024869562,8
5.97999999999996,19.2295146499621,-0.044275385677738,-0.048746743422804,0.010334495756499,0.160909934540537,-0.003439738942721,0.006521350790693,0.051521347669441,0.096521350606183,0.0010009941,0.0010011687,0.001006134,0.001001938,0.0010008122,0.0010085184,0.0010004289,0.001001428,0,0.02500001307168,0.024999999685639,0.024999927611179,0.021603253924462,8
5.99999999999996,19.2850661813272,-0.050842979444836,-0.051193673721395,0.025312109351127,0.181542449464222,-0.004512458870238,0.015083699090689,0.060083705171205,0.102583691617577,0.0010010081,0.0010012836,0.0010059264,0.0010021429,0.0010008016,0.0010083645,0.0010004439,0.0010013598,0,0.025000003283895,0.024999888318368,0.024999991005162,0.023831086029278,8
6.01999999999996,19.3402493507604,-0.058801740288469,-0.051323495401313,0.034642540837474,0.2145371276828,-0.005789711330658,0.023469073223615,0.065969069923155,0.110969069396153,0.0010009737,0.0010010913,0.0010058548,0.0010024814,0.0010008396,0.0010076237,0.0010004537,0.0010012768,0,0.024999967216506,0.024999995859142,0.024999948918204,0.029048658455446,8
6.03999999999996,19.3952281436499,-0.068291646395395,-0.052755807118865,0.052377177109186,0.248875384592714,-0.007290669550799,0.029157731786575,0.07415773410419,0.119157748965799,0.0010011316,0.0010013009,0.0010069177,0.0010033562,0.0010008268,0.0010085247,0.0010005474,0.001001336,0,0.024999980084807,0.024999980339956,0.024999657842946,0.032253800460253,8
6.05999999999996,19.4500705287506,-0.079385616220133,-0.04956198343914,0.062673767788365,0.270292208465968,-0.007852221040216,0.037147772008126,0.079647774077242,0.124647760472146,0.001001162,0.0010012747,0.0010059383,0.0010032662,0.0010007501,0.0010073908,0.0010005432,0.001001112,0.024999999453398,0.025000028238354,0.025000080018742,0.025000101509126,0.034460965108631,8
6.07999999999996,19.5043647708774,-0.090211352429217,-0.0495386697392,0.082518942580836,0.305840867239235,-9.68100644979097E-05,0.042403188570239,0.087403180913977,0.132403179456355,0.0010011195,0.0010011201,0.0010055858,0.0010035103,0.0010006675,0.0010065048,0.0010005034,0.0010009106,0.025000003424666,0.024999977054861,0.025000045528774,0.025000243732043,0.040799060937985,8
6.09999999999996,19.5585160345684,-0.099593255965348,-0.043782101693218,0.092947140852789,0.326407357643614,0.004914198724318,0.049914195288326,0.09241419531043,0.137414182777871,0.0010012551,0.0010012308,0.00100692,0.0010040688,0.0010006886,0.0010074233,0.0010005176,0.0010009435,0.025000009238629,0.025000053204275,0.024999917385239,0.025000225209452,0.043290074280912,8
6.11999999999996,19.6123415797282,-0.107072047446316,-0.042812807417232,0.114160729629117,0.362293622275731,0.012172621308397,0.054672616368282,0.099672613195441,0.144672594317034,0.0010012378,0.0010010541,0.0010069046,0.0010043961,0.0010006179,0.0010069727,0.0010004722,0.0010007975,0.025000030706458,0.02500012080901,0.025000023037062,0.025000342961117,0.047060558376709,8
6.13999999999996,19.6656268248661,-0.114756708016901,-0.035058721255359,0.136082958518032,0.381364846467278,0.016652843205788,0.061652834598055,0.106652837419897,0.149152825388574,0.0010010591,0.0010008095,0.0010062706,0.0010042919,0.001000646,0.0010062421,0.0010004252,0.0010007026,0.024999997527628,0.02500000920388,0.024999947488866,0.025000240784305,0.052601575813437,8
6.15999999999996,19.7183903744561,-0.119592640154981,-0.033892123145589,0.145718510017293,0.416384561648686,0.023329555630111,0.065829553778222,0.110829552189069,0.155829572201539,0.0010009696,0.0010005985,0.0010053895,0.0010040767,0.0010005347,0.0010051735,0.001000384,0.0010006239,0.025000008310125,0.025000071352875,0.025000063339411,0.02499971446837,0.057916771363778,8
6.17999999999996,19.7706621646483,-0.126234536389639,-0.025111657874262,0.167383393243603,0.450866876583093,0.027184456412276,0.072184450846752,0.117184472262252,0.16218444886677,0.0010010223,0.0010004126,0.0010055561,0.0010052535,0.0010004672,0.0010047146,0.0010003942,0.0010005817,0.025000042038338,0.025000011844633,0.024999790029357,0.025000072646397,0.062819027402419,8
6.19999999999996,19.8223527463808,-0.129142541092568,-0.02448877218463,0.175132413839386,0.465703912582253,0.033199734621858,0.075699726274491,0.1206997288334,0.165699724935071,0.00100118,0.0010004588,0.0010057079,0.0010057609,0.0010004421,0.0010047221,0.0010004811,0.0010005746,0.024999911001377,0.025000026527281,0.024999939765813,0.024999922810989,0.068136280140672,8
6.21999999999996,19.8732874262761,-0.135338168568061,-0.015581025586544,0.195487954803943,0.497444167870672,0.036350935606804,0.081350941694174,0.126350938026462,0.171350935016155,0.0010010883,0.0010002808,0.001005874,0.0010064689,0.0010004176,0.00100435,0.0010004931,0.0010005661,0.025000054652644,0.024999999269768,0.024999912007334,0.024999884221664,0.074447040858075,8
6.23999999999996,19.9238072278992,-0.137056569624174,-0.006565655041873,0.200488930615305,0.508042038100984,0.041633077272204,0.086633074192013,0.12913306253411,0.174133063581969,0.0010008606,0.0010002056,0.0010046132,0.0010055035,0.0010003316,0.0010033547,0.0010004101,0.0010004805,0.024999957924326,0.024999850287126,0.024999900522765,0.024999980261856,0.078364450042781,8
6.25999999999995,19.9742123765848,-0.14303757193254,-0.007603767070558,0.21908846226123,0.53656937813855,0.044067505638992,0.089067501739915,0.134067492132496,0.179067504306965,0.0010009538,0.0010002032,0.0010046574,0.0010059769,0.0010003289,0.0010033494,0.0010004439,0.0010005228,0.024999968273866,0.024999973467737,0.025000031323093,0.024999898358634,0.079936350967653,8
6.27999999999995,20.0237873130914,-0.143733531894868,0.001005229117723,0.236959768720533,0.543132265388588,0.048647875506638,0.093647867917735,0.138647865772102,0.181147879866286,0.0010007573,0.0010001156,0.0010043334,0.0010056564,0.0010003673,0.0010028448,0.0010004091,0.0010004487,0.024999958637018,0.024999969331997,0.025000159406532,0.02499990627373,0.085389473685435,8
6.29999999999995,20.0719737769418,-0.143398166783164,-0.001052612073443,0.238329458267092,0.568427012106783,0.052842286634887,0.095342294187661,0.140342296446254,0.185342274939507,0.0010007509,0.0010001019,0.0010038579,0.001005092,0.001000346,0.0010025512,0.0010003839,0.0010004061,0.025000137025276,0.025000047886878,0.024999810877825,0.02499997433034,0.089921695323992,8
6.31999999999995,20.1199428426782,-0.148824106513265,0.00706841992915,0.254128348356553,0.591852060962723,0.054140561395781,0.099140558000589,0.144140546017242,0.189140552126377,0.0010009476,0.001000136,0.0010037511,0.0010052942,0.0010003498,0.0010026504,0.0010004237,0.0010004209,0.025000014614886,0.024999919271896,0.025000102097717,0.024999947611229,0.092181234065072,8
6.33999999999995,20.1665910927564,-0.148488263328249,0.002909212755861,0.251835135892598,0.591412662107191,0.057563028906648,0.100063027691706,0.14506302962322,0.19006302201199,0.001001041,0.0010001499,0.0010038008,0.0010053607,0.0010003612,0.001002708,0.0010004385,0.001000419,0.02500000013381,0.024999853694768,0.024999961544673,0.024999919893837,0.096671083094195,8
6.35999999999995,20.211558793274,-0.154931393666249,0.00905127644456,0.264166956680766,0.609890940000057,0.058126538950016,0.103126548255352,0.14812654267005,0.193126530127955,0.0010014053,0.0010002685,0.0010037754,0.0010052592,0.0010003528,0.001003011,0.0010004999,0.0010004407,0.024999927722818,0.025000121328588,0.025000255094256,0.025000275315511,0.099321496641225,8
6.37999999999995,20.2543806364134,-0.15962719604137,0.00643174934832,0.263611645326129,0.611389226063702,0.05914941665482,0.104149417061786,0.149149391544217,0.194149439503083,0.00100138,0.001000225,0.0010037781,0.0010052886,0.0010003514,0.0010028431,0.0010004824,0.001000423,0.025000020985153,0.024999960304158,0.025000138681852,0.024999459021742,0.101000316721931,8
6.39999999999995,20.2944275601244,-0.160165900856982,0.010574317914728,0.272408110438412,0.624814332326174,0.061455354323823,0.106455361808077,0.15145534452745,0.196455380832666,0.0010018548,0.0010003757,0.0010037214,0.0010050974,0.0010003764,0.001003077,0.0010005096,0.0010004434,0.024999997369587,0.025000052044464,0.025000031317282,0.024999444173714,0.102546830491548,8
